duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
1,tcp,domain,S0,1673,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0.3376886069351514,0.0099570445123322,0.8705163177950264,0.6466147714930599,0.3997641045210235,0.1453616024268017,0.1235062936834555,63,48,0.6041939886316325,0.2775565943755484,0.7316770652635363,0.1487005623528366,0.8571490487505949,0.8539982504730147,0.4754271424123663,0.8918944058964642,probe
0,tcp,other,REJ,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0.0657357997268281,0.5142358177035558,0.6622391870787296,0.9698267496490818,0.7570967648446655,0.4079993797279017,0.1857192796565462,80,2,0.0806449545629006,0.457241547554163,0.1666229685717318,0.1914956963043775,0.1009391223239549,0.2684687896560936,0.8297778342071551,0.7316977432839706,probe
1,udp,http,S0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.3334194236541233,0.7679880647914478,0.3185243251024018,0.849905166891441,0.5079123753077601,0.1487037335393546,0.1657924315784243,14,48,0.0493452876436125,0.2792059536168686,0.9557256290509848,0.0102324337088155,0.0025050353193145,0.8014101325100385,0.4132737301347307,0.3027562721452652,probe
1,tcp,http,S0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.8945783589306887,0.8054624364572911,0.3749980696759444,0.5093676731617502,0.2442576445595649,0.0513074217332523,0.1619220382058782,84,31,0.7502589784950761,0.1485935160840926,0.8737725150939015,0.1740795411287762,0.4913775126690933,0.2436248973333209,0.9797244105404632,0.7940529198927695,probe
1,udp,http,OTH,1286,1374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0.4135411395622126,0.4732289468047889,0.5138334436835666,0.8298322191323704,0.3512652888110897,0.6506281913906359,0.1992921262383215,31,8,0.3518323573264751,0.5608250555432162,0.9780255281500284,0.0272970649201031,0.3942734281135535,0.9882729741191986,0.5824808953773062,0.4638557673182025,probe
1,udp,domain,REJ,1034,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.9253209496359972,0.1250033402805062,0.6989893224161114,0.584911463964278,0.6362682416149047,0.2314159376808447,0.1382480448785215,89,47,0.1345990990266899,0.6573595079652611,0.8675443385309042,0.0727352398863606,0.3725198107196596,0.8053801341084768,0.9556734047904596,0.980920731956326,probe
0,udp,private,OTH,0,1695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0.4443937588756657,0.0328984697634393,0.4068061289772926,0.340743824419791,0.6019368458787874,0.8236420217801681,0.0399109783358486,93,33,0.9586445472559768,0.0609601642381597,0.6004830645833913,0.0531544908139302,0.8070831405179519,0.3066721586392926,0.778021141482907,0.8309625335718878,probe
0,icmp,private,OTH,1442,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0.7009150729265942,0.729392007054448,0.7000035602287169,0.5068494998325352,0.0853425442813929,0.2046704999026852,0.1047580280259128,39,41,0.680366523029857,0.186518125721829,0.4247453648387406,0.0855186733563998,0.8647798370307734,0.8279284397133293,0.4793412544473287,0.5276152714303781,probe
0,tcp,http,OTH,1070,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0.9066644885886102,0.8596694717670166,0.7173063994210316,0.3897646322574851,0.0150480519540371,0.032743626131044,0.0706211907372273,4,30,0.3153288562081238,0.3891074224989447,0.7726307980772796,0.1223270758458435,0.3775028897879552,0.8370801273360945,0.6840174038392743,0.3775177981204066,probe
1,tcp,other,S0,1520,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.115513428600077,0.6689048930831655,0.7522274239517635,0.991631593879694,0.4379111588648621,0.2706550180572274,0.148324878679721,22,5,0.7535977928419594,0.8048652793774246,0.2078402540064639,0.0706817297041459,0.1092441619969332,0.5546535723151342,0.97520864467586,0.3573739256002779,probe
1,tcp,domain,OTH,0,1658,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.7250998262587811,0.7519033113736822,0.8446005339876563,0.3527868545520713,0.6832899787212703,0.8461357378292315,0.1328173203032548,81,8,0.2846850024437459,0.1650939529665511,0.2747387800825941,0.0542650408626582,0.0562178809809142,0.6380236536904624,0.8012085008899041,0.7083887683344603,probe
1,udp,http,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0.3218607205485865,0.7171700646294574,0.5092968177987877,0.4243060024612841,0.7655687284603956,0.4508304403051868,0.1270861709098021,37,2,0.4765797938396677,0.40993210465231,0.3223889819008794,0.0318195321093847,0.6143741041577293,0.2561275963110117,0.7742784035388479,0.6224453249217293,probe
0,udp,domain,S0,1148,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0.6660401561860637,0.9219521039402389,0.9154994136556752,0.6386046812431874,0.0229860953443649,0.3875556826065705,0.1531034522808058,65,5,0.3905787729484428,0.2733794280511344,0.2737767532961095,0.0917867795074268,0.9351076966544308,0.506981888572352,0.3682098812536656,0.6562618030917619,probe
0,udp,other,OTH,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.7505040744308195,0.9732841957938584,0.418155817526094,0.8232488704093233,0.3248459916138729,0.9238014301654246,0.0025512114703256,89,44,0.0774697175993859,0.8048168433689622,0.6920445911945291,0.1429526378548572,0.7881669860107042,0.0635953051713867,0.661462311419263,0.3998562702069356,probe
0,tcp,private,REJ,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.0888185546613402,0.0342298914286812,0.836732366007374,0.3767840908203404,0.6528091038668453,0.2002704685858297,0.0923033066969086,91,37,0.1703227733329545,0.6111462136767984,0.0128069849958933,0.1552821794580897,0.6023320775188296,0.8987729126236108,0.7162216110887145,0.8195500110182445,probe
1,icmp,domain,REJ,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.8358263522434408,0.2007538553379062,0.8779383571001573,0.5386050234183916,0.1017535791955067,0.8723953703545896,0.1733354188216578,72,34,0.3939976149741222,0.687136025511554,0.1308162686457853,0.1280548285422101,0.0202881254573202,0.7688463565639825,0.5586452072595091,0.9248977010371872,probe
0,udp,domain,S0,1647,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0.5430468361739157,0.3006620550886063,0.90392852663379,0.3240652702954394,0.9539227172976948,0.2349566332019547,0.093602472558995,64,43,0.5963689172609423,0.0808235450496929,0.3037646512787657,0.0127625692833175,0.3961341756577877,0.6862848207441892,0.5894200955911161,0.5623013170290919,probe
1,tcp,domain,REJ,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.3742134080073909,0.3094018293788751,0.6329099504591984,0.960047415529416,0.7961846952091811,0.951781800293322,0.0013498620665555,84,17,0.2968544590943983,0.391008288561928,0.9983829474514526,0.0972041477046967,0.0516935172699074,0.1311559731838291,0.4590347915027611,0.4429868089706648,probe
1,udp,http,S0,1058,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0.6733817941307255,0.3383389096496528,0.7354486361507896,0.3093191683235509,0.0175581281304387,0.0957647410887011,0.0882799944179699,70,17,0.8716690924972109,0.8133309718984577,0.1357297919745935,0.0812717902560264,0.3795488938818173,0.6459006480134548,0.7256320693537761,0.955693325136108,probe
1,udp,http,S0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0.7656488938255387,0.5275183742403523,0.954210563022339,0.5793830041970716,0.7665448882907666,0.3001027841976862,0.1900009516129117,39,6,0.6618984933726906,0.534515740910189,0.911891479880494,0.0311363444593475,0.5447112012549269,0.9835810667563892,0.6224274246546049,0.8314698189024579,probe
0,tcp,private,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.3748800398234675,0.6413299969111194,0.9573826662681052,0.3277321635308982,0.8467997980669149,0.2965333825686329,0.1556859780208816,82,18,0.4465431782310591,0.4312440235304811,0.8568216998073908,0.1932372337142176,0.9630145136267572,0.8363478877313364,0.4568314777066032,0.9160917053575162,probe
1,icmp,domain,OTH,58,1621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0.7232548219788122,0.3495632966235706,0.9216370651506528,0.8297647016043288,0.3699510538932542,0.4575077840104794,0.12643284775487,21,34,0.0851063364741119,0.6798179186088504,0.7372056752484605,0.15087561610578,0.7857162080514671,0.2455749168506829,0.8673178804660824,0.6217431752074596,probe
1,udp,other,S0,87,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8020562836760342,0.24993090667327,0.8836243229182448,0.8518405484910916,0.0470267422181948,0.0207837566815198,0.0855420007574554,12,1,0.5480425335392282,0.8155369546440501,0.4212104024488851,0.1959117418037513,0.6596965144968263,0.5965992268386124,0.6200340403420437,0.5986848774969382,probe
0,udp,domain,OTH,1432,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0.0781443267749354,0.0515280000725936,0.3909755365416986,0.3429515414564824,0.8990461925196424,0.672166966434053,0.0113365901739771,80,31,0.6942418361139904,0.291267250930001,0.2969373878291023,0.1544838803721346,0.8041736860834235,0.8333524225376244,0.3786035569461846,0.7480635505776543,probe
0,icmp,http,REJ,70,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0.31398509402491,0.7652529168374076,0.8407300889262808,0.6664988213192535,0.9325647454445594,0.5755388192903154,0.0953781812437301,65,2,0.1862501994422822,0.1593977302358117,0.4801689012087949,0.0070836385120888,0.8463970489483983,0.794472565475124,0.3687810570073825,0.8968877218908433,probe
1,icmp,other,OTH,1488,1152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.959131162731228,0.3887830825512179,0.6654694491867468,0.8331669539632258,0.6320575867254323,0.6709031037587352,0.1911564508822802,61,32,0.4898450333648397,0.6462434316602746,0.2628974817925195,0.0185945245303537,0.8146881365736354,0.0644485575215793,0.8831702878562415,0.7294996329225741,probe
1,tcp,http,REJ,40,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0.1279547751098346,0.1490250244574508,0.4839027729231595,0.9502967327612236,0.30035744805784,0.4552233496046365,0.1723614600335029,18,35,0.5715680307431652,0.5503554977985721,0.1098425265474285,0.0377962649085547,0.4833779769846958,0.4513311089235732,0.3311592009219839,0.7233389146338995,probe
0,udp,other,OTH,31,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0.7313325271758825,0.7688457834986054,0.4888882589777993,0.5909069662535474,0.7440721677407373,0.0691643839764741,0.0166184219291412,68,33,0.5538598090999336,0.597165248918223,0.9814831745814644,0.1010627158646206,0.1868438121887586,0.3299165208444885,0.3460302510798684,0.7921959816431534,probe
1,udp,http,S0,87,1396,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.7842855610652416,0.3760889433275616,0.5448111287324368,0.8742598905168153,0.7930222822554381,0.7133972207245662,0.1616984234108031,30,20,0.0659751928052381,0.6007586495600665,0.1267626869723304,0.1377776722433934,0.4579454138245321,0.3059970192904656,0.7465963333091955,0.5531311756885888,probe
0,udp,private,REJ,73,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0.9448809148121164,0.0526820314278158,0.9238991210061036,0.8721111475165975,0.2587771043743264,0.3896963778573596,0.041780518569086,67,5,0.9212756367123908,0.5734924117364604,0.4736298936397215,0.0651271864494698,0.7695950620012243,0.4810182610946972,0.7264273761679225,0.4811492715350524,probe
1,icmp,private,OTH,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0.6967487600739795,0.2473099550459653,0.3774450573171436,0.8336314061793684,0.9526557989183404,0.3292011319144362,0.182240058488113,45,29,0.5861926512870612,0.2464431917861917,0.2174002532011727,0.012847462954658,0.965880721517398,0.5182736068921269,0.854071481322606,0.7434033892570832,probe
1,tcp,other,OTH,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.1387684994709002,0.7280425520958883,0.5143379613630057,0.4212880454122255,0.2888218367228951,0.963642780250502,0.1665114984636538,54,16,0.1212043966876631,0.9381061586246404,0.1500066596054239,0.1074893386924827,0.9771615581163036,0.4622171034159409,0.8903055373458015,0.8194549143728231,probe
0,tcp,http,OTH,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0.3915085814325185,0.2534483583286485,0.9416947392617636,0.7986235140947904,0.282805678692964,0.8757194561245325,0.1046826770139147,21,39,0.0373406316569534,0.6121209261295775,0.6151115279743112,0.0990865787623684,0.7333717478540327,0.907679973681252,0.5229366348108804,0.7907524189614593,probe
1,icmp,domain,REJ,55,1315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0.6259018215512268,0.8142027626114556,0.6802316187197261,0.3097983822078529,0.0705351846954988,0.8201046006762744,0.055558278236969,27,22,0.8010778761552086,0.4296970162856856,0.8530246109176627,0.0483363827144643,0.2793412286273102,0.6715704282902557,0.382367373398687,0.4695321400244795,probe
1,icmp,other,S0,1941,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.7406817424467202,0.1102932677332009,0.8655609289372943,0.7286652286685715,0.0528003178253675,0.1026014938311091,0.1977654022260838,57,30,0.0824362836066923,0.0188032874392741,0.4608254101132614,0.1548440670033576,0.402886915339501,0.3874193048458122,0.7851322469562463,0.4960899890099887,probe
0,tcp,private,REJ,85,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.782567504342787,0.0555452048575569,0.9066178341132494,0.8762115186979782,0.9645259447330004,0.7936066482613788,0.0445984793745915,23,18,0.4492901246016658,0.5073296524366775,0.7580872304679431,0.028570717722645,0.6412545001054409,0.6835805996964819,0.99147127975765,0.7517159597330643,probe
1,udp,domain,S0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.2177384784297048,0.937157734413094,0.6199429678943984,0.5720280624590512,0.7104917908059063,0.7869994424362042,0.1958231607323996,41,7,0.8316701354116917,0.4216683322121531,0.8811932903911736,0.160855252672268,0.9251323503104364,0.8406574471419376,0.6348062449161989,0.3345046867973319,probe
0,tcp,other,REJ,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0.9437950805208994,0.2977689098057816,0.9304526049147644,0.8284303066163998,0.1934194128775832,0.002587120976896,0.1191380956731716,19,28,0.9526194842955724,0.3052568268490031,0.927021736511066,0.1356374474393608,0.640490164032434,0.3719853449444448,0.8681193788032473,0.8801380629801916,probe
1,udp,private,S0,0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.2277389094102455,0.3141579143811964,0.8817771787592761,0.4847259818558606,0.4532288171262674,0.2220303069403691,0.0082498748328905,42,41,0.640540571575146,0.7032146906377851,0.491848710498166,0.0776840297394135,0.0101407563845965,0.9340763294975613,0.9915702508775692,0.3095581248266563,probe
1,icmp,http,S0,1692,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.4981211584981933,0.892190877632988,0.8628000390719814,0.8634824897721904,0.7811587453557993,0.929658118126207,0.1362186909854414,95,9,0.1582871864907686,0.5726776071686518,0.7467312838689556,0.1430321584472711,0.3166871333290002,0.7439312778568329,0.6642880909275648,0.5455427595324821,probe
0,udp,other,REJ,73,1168,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0.784384322892688,0.4659165778167859,0.9978956296564016,0.8695852687612899,0.6981759304873256,0.1871930673625503,0.0167103419933123,78,22,0.4890222201232582,0.5539930389424323,0.3694148783271246,0.0156633297177075,0.207164413478569,0.0595616381692433,0.4246417865980407,0.3927425124670904,probe
0,udp,private,REJ,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0.1187272659572764,0.7826336744376952,0.3566768556396272,0.8570048668379242,0.6767313059858887,0.0748612307112428,0.0864498134358748,7,5,0.2220908330374389,0.0487124814816709,0.4526375362746017,0.064804624351115,0.6559517145370914,0.8833473682711068,0.5764604740242767,0.4782781903819527,probe
0,tcp,http,REJ,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.6178579789642002,0.654451774470618,0.7437151790367578,0.8039764236419413,0.8385058604800945,0.8347679521895889,0.0138171023772029,6,30,0.544577385379123,0.0110711726287802,0.5256422923855681,0.1192021967621297,0.241218625611979,0.0738684819611984,0.7069605536528023,0.4540489975607294,probe
1,udp,http,REJ,1321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.9520751148282516,0.5231569993134398,0.6990908585260363,0.5024958097128811,0.6975606747475307,0.6145295299905544,0.0251058147381787,81,18,0.7182776368859594,0.6831707111073185,0.0484907231638104,0.1961262753492513,0.8463549512894334,0.994133566291958,0.3333798582939544,0.8492786059133066,probe
1,tcp,http,OTH,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0.8590702668290671,0.4679777118985554,0.8182103792264399,0.5974022014303433,0.5770160703760224,0.5828353129637224,0.0433201140474137,10,10,0.0830662913447645,0.849360551841156,0.6630302069416295,0.0587669694389366,0.6158572361907204,0.1772069982153518,0.6753665647720705,0.6424789542906528,probe
1,icmp,http,OTH,1399,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0.9847403169513304,0.2610305590322666,0.4126855098272224,0.47873899318271,0.4893796392602815,0.0796205721215408,0.1639227849659629,88,7,0.5379609134569547,0.9816000743410948,0.934260714704144,0.1913121351943206,0.5507209429465061,0.8806192736716494,0.8071375994946981,0.705447383543899,probe
0,icmp,http,S0,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0.0580059954271345,0.2855357370359529,0.854897199602022,0.6893866941030276,0.1612436742218738,0.7235826670256575,0.1655586797017278,64,16,0.7229151209739914,0.7185249102921851,0.5505176877336866,0.0209143633035508,0.5193729758576608,0.6240346609268099,0.7224760665301858,0.3294957170799475,probe
1,tcp,domain,S0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0.3502553563038413,0.2543388225595125,0.9119332629313716,0.6813725409346152,0.3441379671025988,0.379744328105609,0.1205647952059009,34,14,0.9188836447481972,0.3188996240212299,0.1766674877906819,0.1600522692207953,0.6866067262214589,0.1822770864287624,0.4071462343147639,0.7019190586642153,probe
1,udp,domain,S0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4459278455002577,0.7594399798925197,0.3494989336321748,0.7437248990702308,0.7083014925312328,0.1191765096333601,0.1776683553796025,73,33,0.312356218372041,0.5614374859115042,0.2827872165009297,0.1691165265909317,0.3889271779630376,0.7250444869211844,0.9251183334603048,0.7603517003670753,probe
1,icmp,private,S0,88,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.5924740158540586,0.966613057313924,0.6250178339373869,0.7562937415043092,0.2875489458953404,0.1816311669446207,0.172706086919515,45,40,0.2188757409053784,0.2593091767275732,0.2418358215282955,0.1659483422582136,0.0409368390032051,0.3596234688211928,0.7947454903068643,0.7375718858842509,probe
1,tcp,other,S0,29,1259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0.570259913909797,0.6307243786152037,0.4274030835185523,0.5046674371034569,0.0091497488754044,0.5546289498191453,0.010796799097424,21,25,0.3697895922748778,0.1003233430480542,0.0447492014965743,0.0337448546096411,0.0347476227155776,0.3000398930316666,0.8688360605068013,0.9272327604817676,probe
0,udp,domain,OTH,12,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0.7976519619412246,0.4418268060431669,0.503402451467143,0.497806748789002,0.3748613314014222,0.5788688511836101,0.0838170928897236,86,37,0.2616700338825637,0.9084818026051688,0.311878734919823,0.0682532535401683,0.5855116786665309,0.2327749862606815,0.4877982596638593,0.7448638732060362,probe
1,tcp,other,OTH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0.4358346164614247,0.2092331065666874,0.7819681893495642,0.6833987086405371,0.3106671882462717,0.0834655771717175,0.1537815335355376,40,19,0.3035321537663522,0.5294188756588282,0.5265735254284689,0.163977330199396,0.4334282412003589,0.8341410247096,0.3649207182356729,0.7864842579020692,probe
0,tcp,http,S0,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0.908037017623072,0.930412216114082,0.3209906125758954,0.5487406955284979,0.8177037598943929,0.6360779872267358,0.166594698944471,26,5,0.7006162825372663,0.6207314207476022,0.4152665552984693,0.0824724955575557,0.5674803522566991,0.3190215924892519,0.9288109324700458,0.3190673453502926,probe
1,udp,private,S0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0.7411914488777641,0.0105073129074197,0.9658574072377172,0.9777863911037796,0.9331554719471896,0.9382392897664666,0.0453081158482761,53,21,0.827596458187383,0.5837268621658088,0.7259506957676061,0.1860884157963461,0.6712847708243762,0.4732978169661261,0.6811617623042648,0.5838558964559138,probe
1,udp,http,REJ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.8769798621824747,0.2842875315279386,0.3260305234052655,0.4704773724995779,0.9369660204070211,0.554572474689049,0.1246431570428494,58,26,0.5634005644937342,0.9690480664774124,0.5311317375195062,0.1712309878972012,0.9864083845332674,0.8491654955950946,0.7278880934165672,0.5556113648000544,probe
1,udp,other,S0,1429,1738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0.6241716932451826,0.4464434919083471,0.3393094866385569,0.6617215396722795,0.2955966526001886,0.7245298712645117,0.0155488265868847,79,29,0.7945319134271657,0.0472440839260753,0.5629552014363529,0.1741656019996238,0.9601206074613032,0.3480798139213651,0.5054740322806515,0.3268864591017352,probe
1,tcp,domain,OTH,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.5169178797846936,0.6860130167991776,0.7551750316674438,0.330120910930465,0.6680872556203465,0.5024670320034015,0.0591965042685463,37,2,0.3584072051944138,0.2442401194484688,0.6751196312075375,0.146936451135246,0.1797382908012622,0.923681246106869,0.7257391955434608,0.351092239558138,probe
1,udp,domain,OTH,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0.4680049768476597,0.5756288217752003,0.4099642894280278,0.4571829301974968,0.4095839174338501,0.3543400556509793,0.0100395118182835,21,1,0.9922922518137844,0.7615002118400769,0.3854485556030108,0.0526263645511573,0.4713303704639744,0.8286015540736484,0.9698941482230812,0.8262398737802401,probe
1,icmp,other,REJ,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0.3165770692101538,0.0440641732560075,0.7199378434323873,0.6735447556136854,0.9252769930755872,0.2747617709789118,0.0645706897931848,36,35,0.2341804533089336,0.4429333624105283,0.9982371508089144,0.073668030914663,0.6376160029792274,0.6908587637175947,0.7578511161012801,0.316379822918159,probe
1,icmp,private,OTH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.1623773969490703,0.3087628713515952,0.3621188485941761,0.6648051575487355,0.912654396892751,0.0090018054722005,0.1142466029350436,43,6,0.6741443174946387,0.1963506591554474,0.1576398098266359,0.0577801159895227,0.9063808095680752,0.7514197461598792,0.8642809953681885,0.7303459469866785,probe
1,icmp,other,OTH,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0.7068993236321027,0.5598860393318867,0.9024745794671356,0.817808313545775,0.6357867562046827,0.614520359012205,0.1221004866876253,37,20,0.1208123074421555,0.3580944183085582,0.540419129800637,0.1672019816149265,0.6915637387977842,0.27685194803171,0.7475788392807909,0.3956232141631873,probe
1,udp,domain,OTH,1392,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0.7873245606646301,0.6846489864868034,0.9685746740335968,0.3964393721627389,0.207761220112275,0.2580194888516744,0.0552300601531516,75,12,0.6578913622096885,0.3598953194415684,0.4220000750873494,0.1517922300492774,0.4577851142153718,0.724205252396763,0.923953152418884,0.9330500326134332,probe
1,tcp,private,S0,1353,1318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0.0090738739663934,0.976611867248836,0.6863559062438365,0.5255852141222211,0.3277696697824312,0.1586534548419467,0.0305587065066777,4,29,0.0313854257705832,0.2974631563910455,0.6942426286482678,0.1822669878010756,0.2893161293227099,0.2051391064924259,0.9021860824551164,0.4160213017004011,probe
0,tcp,private,S0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.7944452974321606,0.0129408870730349,0.390217695028364,0.6430353408240974,0.8037942594514315,0.8827932760342574,0.0640530603793315,70,14,0.5186726338492988,0.3137702142760146,0.496615304634307,0.1902020202368246,0.3151301905331606,0.6622080994874039,0.8115584092223656,0.846277636384025,probe
1,icmp,http,S0,72,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0.592770782579465,0.9524034306330657,0.6060305317688754,0.4179583296232684,0.3852629971164484,0.8285342186171043,0.0880959275538517,33,13,0.6454952299329532,0.1013638176076112,0.8401016638113618,0.1306532511782157,0.331698646787904,0.2433029013749236,0.5500886028262115,0.4393445865064954,probe
0,tcp,domain,OTH,66,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0.0013780623198479,0.013064377954334,0.8794622654975046,0.5478240493818772,0.7738581772122599,0.3386435531802768,0.1506668317622612,40,47,0.5415865558829663,0.4957908295739184,0.7392198095749014,0.1842811031366003,0.9556892780077648,0.4404291096509248,0.6476730076329996,0.4984158588866753,probe
0,udp,http,REJ,1384,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.3009789421824627,0.409526642120241,0.7584057064042873,0.9469689383791536,0.1133847169304279,0.3857212609874567,0.0951636208840428,82,21,0.9278483649783368,0.0986625246599284,0.9851058433908296,0.1419365561324149,0.4034809673330216,0.3179827068456931,0.9462153667974345,0.8771018085061646,probe
1,udp,domain,OTH,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0.0464638917044059,0.2239815640439166,0.7689624531167476,0.9265345407349836,0.0486637507446178,0.423850866413982,0.192850858018241,84,44,0.7277144494184934,0.1059168471740626,0.6667425908916264,0.1733974807045933,0.7553518026119045,0.5139497390772043,0.4678489195586788,0.9352208071161424,probe
1,udp,private,OTH,35,1131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0.1998678403368686,0.7297614245309846,0.8699420103344562,0.4665112233980031,0.7589365993703481,0.6813329002580921,0.1714019260463772,97,5,0.4592973892478155,0.5658923111848995,0.6322256956890577,0.0265752436188972,0.7893022042720022,0.5033892472723738,0.332813303598543,0.737145954909572,probe
0,tcp,http,REJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.9006212396839648,0.6493026053377332,0.4584361634488775,0.4837073101135894,0.4460852563722369,0.797122964055306,0.148505347606838,13,22,0.2678853627095564,0.998450863608126,0.0861679298009757,0.0275553745605952,0.7888418884772411,0.934884738358788,0.7581387906022399,0.3792469565294523,probe
